stateEstimate.x_x,stateEstimate.x_y,stateEstimate.y_x,stateEstimate.y_y,stateEstimate.z_x,stateEstimate.z_y,stateEstimate.roll_x,stateEstimate.roll_y,stateEstimate.pitch_x,stateEstimate.pitch_y,stateEstimate.yaw_x,stateEstimate.yaw_y
1046564.,0.0892,1046564.,0.1885,1046564.,0.0122,1046564.,0.0076,1046564.,0.0378,1046564.,-0.2554
1046604.,0.0897,1046604.,0.1872,1046604.,0.0112,1046604.,0.0095,1046604.,0.0115,1046604.,-0.2602
1046644.,0.09,1046644.,0.1861,1046644.,0.0111,1046644.,0.0565,1046644.,0.0211,1046644.,-0.2566
1046684.,0.0912,1046684.,0.1890,1046684.,0.0115,1046684.,-0.0598,1046684.,-0.0081,1046684.,-0.2361
1046724.,0.0921,1046724.,0.1869,1046724.,0.0118,1046724.,0.0050,1046724.,-0.0305,1046724.,-0.2344
1046764.,0.0904,1046764.,0.1884,1046764.,0.0127,1046764.,-0.0056,1046764.,0.0498,1046764.,-0.2356
1046804.,0.0911,1046804.,0.1902,1046804.,0.0131,1046804.,-0.0504,1046804.,-0.016,1046804.,-0.2485
1046844.,0.0915,1046844.,0.1899,1046844.,0.0121,1046844.,-0.0398,1046844.,-0.0362,1046844.,-0.2591
1046884.,0.0901,1046884.,0.1901,1046884.,0.0132,1046884.,0.0060,1046884.,0.0447,1046884.,-0.2684
1046924.,0.0868,1046924.,0.19,1046924.,0.0125,1046924.,0.013,1046924.,0.1711,1046924.,-0.2765
1046964.,0.0867,1046964.,0.1939,1046964.,0.0125,1046964.,-0.1319,1046964.,0.1516,1046964.,-0.2577
1047004.,0.0878,1047004.,0.1927,1047004.,0.013,1047004.,-0.0609,1047004.,0.0868,1047004.,-0.2626
1047044.,0.0872,1047044.,0.1922,1047044.,0.0119,1047044.,-0.0288,1047044.,0.0793,1047044.,-0.2605
1047084.,0.0867,1047084.,0.1901,1047084.,0.0115,1047084.,0.1132,1047084.,0.1113,1047084.,-0.3088
1047124.,0.0869,1047124.,0.1888,1047124.,0.0122,1047124.,0.1473,1047124.,0.0824,1047124.,-0.3118
1047164.,0.0899,1047164.,0.1875,1047164.,0.0114,1047164.,0.1715,1047164.,-0.0034,1047164.,-0.2986
1047204.,0.0902,1047204.,0.189,1047204.,0.0105,1047204.,0.0724,1047204.,0.0456,1047204.,-0.2549
1047244.,0.0902,1047244.,0.1869,1047244.,0.0106,1047244.,0.1343,1047244.,0.0314,1047244.,-0.2696
1047284.,0.0911,1047284.,0.1911,1047284.,0.0116,1047284.,-0.0529,1047284.,0.0137,1047284.,-0.2518
1047324.,0.0920,1047324.,0.1906,1047324.,0.0107,1047324.,-0.0103,1047324.,-0.0236,1047324.,-0.2473
1047364.,0.0916,1047364.,0.1923,1047364.,0.0106,1047364.,-0.0656,1047364.,-0.0012,1047364.,-0.2325
1047404.,0.0925,1047404.,0.1905,1047404.,0.0118,1047404.,0.0254,1047404.,-0.0058,1047404.,-0.2435
1047444.,0.0897,1047444.,0.1913,1047444.,0.0122,1047444.,-0.0329,1047444.,0.042,1047444.,-0.2277
1047484.,0.0896,1047484.,0.1904,1047484.,0.0110,1047484.,0.0088,1047484.,0.0336,1047484.,-0.2152
1047524.,0.0897,1047524.,0.1895,1047524.,0.0124,1047524.,0.0566,1047524.,-0.0156,1047524.,-0.2075
1047564.,0.0872,1047564.,0.1903,1047564.,0.0126,1047564.,0.0288,1047564.,-0.01,1047564.,-0.2077
1047604.,0.0870,1047604.,0.1901,1047604.,0.0126,1047604.,0.0613,1047604.,-0.0065,1047604.,-0.2026
1047644.,0.0877,1047644.,0.1914,1047644.,0.0118,1047644.,-0.0044,1047644.,-0.0032,1047644.,-0.2028
1047684.,0.0909,1047684.,0.1828,1047684.,0.0115,1047684.,0.2971,1047684.,-0.1318,1047684.,-0.1605
1047724.,0.0908,1047724.,0.1884,1047724.,0.0116,1047724.,0.0363,1047724.,-0.0995,1047724.,-0.1784
1047764.,0.0912,1047764.,0.1893,1047764.,0.0111,1047764.,-0.0044,1047764.,-0.0943,1047764.,-0.1872
1047804.,0.0917,1047804.,0.1894,1047804.,0.0110,1047804.,0.0551,1047804.,-0.0996,1047804.,-0.178
1047844.,0.0933,1047844.,0.1900,1047844.,0.0111,1047844.,0.071,1047844.,-0.1515,1047844.,-0.1807
1047884.,0.0902,1047884.,0.1891,1047884.,0.0123,1047884.,0.0734,1047884.,-0.0049,1047884.,-0.1605
1047924.,0.0912,1047924.,0.1888,1047924.,0.0121,1047924.,0.0488,1047924.,-0.0567,1047924.,-0.169
1047964.,0.0908,1047964.,0.1857,1047964.,0.0125,1047964.,0.1074,1047964.,-0.0283,1047964.,-0.1482
1048004.,0.093,1048004.,0.1854,1048004.,0.0117,1048004.,0.0694,1048004.,-0.0925,1048004.,-0.1636
1048044.,0.0928,1048044.,0.1864,1048044.,0.0112,1048044.,0.0637,1048044.,-0.0524,1048044.,-0.1591
1048084.,0.0930,1048084.,0.1847,1048084.,0.0112,1048084.,0.0703,1048084.,-0.0091,1048084.,-0.1492
1048124.,0.0928,1048124.,0.1870,1048124.,0.0116,1048124.,0.0275,1048124.,-0.0263,1048124.,-0.1613
1048164.,0.0921,1048164.,0.1858,1048164.,0.0116,1048164.,0.027,1048164.,-0.0273,1048164.,-0.1618
1048204.,0.0904,1048204.,0.1825,1048204.,0.0129,1048204.,0.0784,1048204.,0.0496,1048204.,-0.1445
1048244.,0.0945,1048244.,0.1829,1048244.,0.0133,1048244.,0.0585,1048244.,-0.0856,1048244.,-0.1549
1048284.,0.0955,1048284.,0.1825,1048284.,0.0126,1048284.,0.0575,1048284.,-0.0816,1048284.,-0.1595
1048324.,0.0952,1048324.,0.1813,1048324.,0.0118,1048324.,0.0899,1048324.,-0.0426,1048324.,-0.1509
1048364.,0.0942,1048364.,0.1815,1048364.,0.0112,1048364.,0.0943,1048364.,-0.0008,1048364.,-0.1498
1048404.,0.0945,1048404.,0.1836,1048404.,0.0111,1048404.,0.0089,1048404.,-0.0048,1048404.,-0.1579
1048444.,0.0954,1048444.,0.1829,1048444.,0.0115,1048444.,0.0556,1048444.,-0.0156,1048444.,-0.1490
1048484.,0.0965,1048484.,0.1837,1048484.,0.0114,1048484.,0.0509,1048484.,-0.0242,1048484.,-0.1549
1048524.,0.0971,1048524.,0.1823,1048524.,0.0116,1048524.,0.0525,1048524.,-0.0769,1048524.,-0.1628
1048564.,0.0948,1048564.,0.1814,1048564.,0.0120,1048564.,0.0773,1048564.,0.0311,1048564.,-0.1626
1048604.,0.0951,1048604.,0.1821,1048604.,0.0131,1048604.,0.0666,1048604.,0.0125,1048604.,-0.1656
1048644.,0.0975,1048644.,0.1838,1048644.,0.0122,1048644.,0.0154,1048644.,-0.0767,1048644.,-0.1659
1048684.,0.0979,1048684.,0.1842,1048684.,0.0123,1048684.,0.0248,1048684.,-0.0584,1048684.,-0.1562
1048724.,0.0995,1048724.,0.1831,1048724.,0.0124,1048724.,0.0163,1048724.,-0.0793,1048724.,-0.1750
1048764.,0.0997,1048764.,0.1827,1048764.,0.012,1048764.,0.0203,1048764.,-0.03,1048764.,-0.1890
1048804.,0.1015,1048804.,0.1812,1048804.,0.0121,1048804.,0.0265,1048804.,-0.0798,1048804.,-0.2066
1048844.,0.1009,1048844.,0.1823,1048844.,0.0118,1048844.,0.0261,1048844.,-0.0287,1048844.,-0.1844
1048884.,0.1021,1048884.,0.1826,1048884.,0.0119,1048884.,0.0383,1048884.,-0.0609,1048884.,-0.1718
1048924.,0.1015,1048924.,0.1834,1048924.,0.0120,1048924.,0.0443,1048924.,0.0010,1048924.,-0.1561
1048964.,0.1008,1048964.,0.1824,1048964.,0.0125,1048964.,0.0638,1048964.,0.0220,1048964.,-0.179
1049004.,0.1009,1049004.,0.1817,1049004.,0.0129,1049004.,0.0941,1049004.,-0.0172,1049004.,-0.1680
1049044.,0.1006,1049044.,0.1784,1049044.,0.0112,1049044.,0.1875,1049044.,-0.0185,1049044.,-0.1906
1049084.,0.0993,1049084.,0.179,1049084.,0.0112,1049084.,0.1078,1049084.,0.0205,1049084.,-0.2027
1049124.,0.0993,1049124.,0.1794,1049124.,0.0110,1049124.,0.0890,1049124.,-0.0273,1049124.,-0.1969
1049164.,0.0977,1049164.,0.1785,1049164.,0.0101,1049164.,0.0843,1049164.,0.0165,1049164.,-0.2029
1049204.,0.0974,1049204.,0.1779,1049204.,0.0099,1049204.,0.0985,1049204.,0.0136,1049204.,-0.2063
1049244.,0.0984,1049244.,0.1790,1049244.,0.0099,1049244.,0.0604,1049244.,-0.0109,1049244.,-0.1929
1049284.,0.0989,1049284.,0.1786,1049284.,0.0113,1049284.,0.0788,1049284.,-0.0238,1049284.,-0.1960
1049324.,0.0989,1049324.,0.1779,1049324.,0.0109,1049324.,0.0943,1049324.,0.0129,1049324.,-0.1856
1049364.,0.0998,1049364.,0.1779,1049364.,0.0110,1049364.,0.104,1049364.,0.0018,1049364.,-0.1808
1049404.,0.0995,1049404.,0.1786,1049404.,0.0103,1049404.,0.0722,1049404.,0.0271,1049404.,-0.185
1049444.,0.0996,1049444.,0.1787,1049444.,0.0107,1049444.,0.0496,1049444.,-0.0053,1049444.,-0.1955
1049484.,0.0976,1049484.,0.1779,1049484.,0.0118,1049484.,0.0894,1049484.,0.0463,1049484.,-0.2048
1049524.,0.0978,1049524.,0.1774,1049524.,0.0125,1049524.,0.0867,1049524.,0.0384,1049524.,-0.2258
1049564.,0.0996,1049564.,0.1784,1049564.,0.0134,1049564.,0.0641,1049564.,-0.0483,1049564.,-0.2252
1049604.,0.0998,1049604.,0.1764,1049604.,0.0121,1049604.,0.1095,1049604.,-0.0538,1049604.,-0.2407
1049644.,0.0993,1049644.,0.1772,1049644.,0.0124,1049644.,0.0436,1049644.,-0.0386,1049644.,-0.2594
1049684.,0.0992,1049684.,0.177,1049684.,0.0121,1049684.,0.0492,1049684.,-0.04,1049684.,-0.2622
1049724.,0.0994,1049724.,0.1782,1049724.,0.0108,1049724.,0.0401,1049724.,-0.0729,1049724.,-0.253
1049764.,0.0989,1049764.,0.1786,1049764.,0.0109,1049764.,0.0358,1049764.,-0.0293,1049764.,-0.2426
1049804.,0.0984,1049804.,0.1767,1049804.,0.011,1049804.,0.0756,1049804.,0.0095,1049804.,-0.2551
1049844.,0.1012,1049844.,0.1795,1049844.,0.0120,1049844.,0.0113,1049844.,-0.0966,1049844.,-0.2399
1049884.,0.1014,1049884.,0.1783,1049884.,0.0127,1049884.,0.0423,1049884.,-0.0743,1049884.,-0.2501
1049924.,0.1007,1049924.,0.1775,1049924.,0.0119,1049924.,0.0912,1049924.,-0.0286,1049924.,-0.2456
1049964.,0.1008,1049964.,0.1789,1049964.,0.0113,1049964.,0.0350,1049964.,-0.018,1049964.,-0.2497
1050004.,0.1010,1050004.,0.1772,1050004.,0.0121,1050004.,0.0605,1050004.,-0.0153,1050004.,-0.2845
1050044.,0.101,1050044.,0.1775,1050044.,0.0115,1050044.,0.0427,1050044.,-0.0215,1050044.,-0.3054
1050084.,0.1031,1050084.,0.1769,1050084.,0.0122,1050084.,0.0328,1050084.,-0.1122,1050084.,-0.3354
1050124.,0.1014,1050124.,0.178,1050124.,0.0119,1050124.,0.0137,1050124.,-0.0345,1050124.,-0.3323
1050164.,0.1008,1050164.,0.1746,1050164.,0.0113,1050164.,0.1964,1050164.,-0.0505,1050164.,-0.292
1050204.,0.1007,1050204.,0.1751,1050204.,0.0121,1050204.,0.131,1050204.,-0.0362,1050204.,-0.3174
1050244.,0.1013,1050244.,0.1768,1050244.,0.0123,1050244.,0.0776,1050244.,-0.0296,1050244.,-0.2905
1050284.,0.1011,1050284.,0.1770,1050284.,0.0125,1050284.,0.0726,1050284.,0.0036,1050284.,-0.2804
1050324.,0.1024,1050324.,0.1767,1050324.,0.0107,1050324.,0.0634,1050324.,-0.0343,1050324.,-0.2994
1050364.,0.1026,1050364.,0.1780,1050364.,0.0117,1050364.,0.0497,1050364.,-0.0204,1050364.,-0.2633
1050404.,0.1020,1050404.,0.1757,1050404.,0.012,1050404.,0.0976,1050404.,-0.0078,1050404.,-0.3019
1050444.,0.1025,1050444.,0.1764,1050444.,0.0118,1050444.,0.0414,1050444.,-0.0074,1050444.,-0.317
1050484.,0.102,1050484.,0.1774,1050484.,0.0116,1050484.,0.0426,1050484.,0.0158,1050484.,-0.2854
1050524.,0.1031,1050524.,0.1768,1050524.,0.0127,1050524.,0.0531,1050524.,-0.0121,1050524.,-0.2993
1050564.,0.1020,1050564.,0.1776,1050564.,0.0127,1050564.,0.0433,1050564.,0.0407,1050564.,-0.2734
1050604.,0.1029,1050604.,0.1777,1050604.,0.0126,1050604.,0.0492,1050604.,-0.0022,1050604.,-0.2784
1050644.,0.1047,1050644.,0.1760,1050644.,0.0126,1050644.,0.0984,1050644.,-0.0383,1050644.,-0.3007
1050684.,0.1039,1050684.,0.1745,1050684.,0.0122,1050684.,0.1801,1050684.,0.0404,1050684.,-0.289
1050724.,0.1044,1050724.,0.1757,1050724.,0.0125,1050724.,0.0466,1050724.,-0.0059,1050724.,-0.334
1050764.,0.1055,1050764.,0.175,1050764.,0.0125,1050764.,0.0907,1050764.,-0.0216,1050764.,-0.3237
1050804.,0.1054,1050804.,0.1751,1050804.,0.0116,1050804.,0.081,1050804.,0.0127,1050804.,-0.3075
1050844.,0.1039,1050844.,0.1747,1050844.,0.011,1050844.,0.1021,1050844.,0.0598,1050844.,-0.2942
1050884.,0.1055,1050884.,0.177,1050884.,0.011,1050884.,0.0484,1050884.,-0.0003,1050884.,-0.2521
1050924.,0.1074,1050924.,0.1768,1050924.,0.0119,1050924.,0.0175,1050924.,-0.084,1050924.,-0.2812
1050964.,0.1059,1050964.,0.1756,1050964.,0.0121,1050964.,0.0779,1050964.,-0.0573,1050964.,-0.2708
1051004.,0.1055,1051004.,0.1766,1051004.,0.0127,1051004.,0.0434,1051004.,-0.0114,1051004.,-0.2729
1051044.,0.1049,1051044.,0.1746,1051044.,0.0123,1051044.,0.0718,1051044.,-0.0099,1051044.,-0.3259
1051084.,0.1048,1051084.,0.1742,1051084.,0.0115,1051084.,0.0735,1051084.,0.0069,1051084.,-0.3352
1051124.,0.1043,1051124.,0.1735,1051124.,0.0114,1051124.,0.0846,1051124.,0.0084,1051124.,-0.3536
1051164.,0.1048,1051164.,0.1743,1051164.,0.0117,1051164.,0.0195,1051164.,-0.0013,1051164.,-0.3868
1051204.,0.1042,1051204.,0.1729,1051204.,0.0119,1051204.,0.1258,1051204.,0.0476,1051204.,-0.3499
1051244.,0.1039,1051244.,0.1747,1051244.,0.0108,1051244.,0.1071,1051244.,0.0402,1051244.,-0.2929
1051284.,0.1046,1051284.,0.1760,1051284.,0.0113,1051284.,0.0824,1051284.,-0.0143,1051284.,-0.2479
1051324.,0.1035,1051324.,0.1757,1051324.,0.0113,1051324.,0.1466,1051324.,-0.0196,1051324.,-0.2079
1051364.,0.1027,1051364.,0.1773,1051364.,0.0117,1051364.,0.0769,1051364.,-0.0139,1051364.,-0.2055
1051404.,0.1025,1051404.,0.1779,1051404.,0.0111,1051404.,0.0741,1051404.,0.0096,1051404.,-0.1872
1051444.,0.1028,1051444.,0.1779,1051444.,0.0116,1051444.,0.0996,1051444.,-0.0159,1051444.,-0.1688
1051484.,0.1031,1051484.,0.1760,1051484.,0.0123,1051484.,0.1789,1051484.,-0.0189,1051484.,-0.1553
1051524.,0.1031,1051524.,0.1770,1051524.,0.0125,1051524.,0.1573,1051524.,-0.031,1051524.,-0.1246
1051564.,0.1028,1051564.,0.1784,1051564.,0.0112,1051564.,0.1467,1051564.,0.0000,1051564.,-0.0726
1051604.,0.1027,1051604.,0.1808,1051604.,0.0112,1051604.,0.1062,1051604.,-0.0114,1051604.,-0.0124
1051644.,0.1030,1051644.,0.1818,1051644.,0.0111,1051644.,0.1234,1051644.,-0.015,1051644.,0.0482
1051684.,0.1023,1051684.,0.1824,1051684.,0.0107,1051684.,0.1627,1051684.,-0.0204,1051684.,0.1037
1051724.,0.1018,1051724.,0.1846,1051724.,0.0116,1051724.,0.1300,1051724.,0.0067,1051724.,0.1654
1051764.,0.1041,1051764.,0.1879,1051764.,0.0115,1051764.,0.0838,1051764.,-0.1095,1051764.,0.2147
1051804.,0.1007,1051804.,0.1885,1051804.,0.0107,1051804.,0.0898,1051804.,-0.0306,1051804.,0.2316
1051844.,0.1018,1051844.,0.1911,1051844.,0.0104,1051844.,0.0793,1051844.,-0.0473,1051844.,0.3036
1051884.,0.1008,1051884.,0.1918,1051884.,0.0103,1051884.,0.1511,1051884.,-0.0229,1051884.,0.3833
1051924.,0.1001,1051924.,0.1929,1051924.,0.0111,1051924.,0.1011,1051924.,-0.0045,1051924.,0.3799
1051964.,0.1001,1051964.,0.1921,1051964.,0.0112,1051964.,0.1075,1051964.,-0.0044,1051964.,0.3469
1052004.,0.0997,1052004.,0.1925,1052004.,0.0126,1052004.,0.1233,1052004.,-0.0098,1052004.,0.3715
1052044.,0.0995,1052044.,0.1939,1052044.,0.0127,1052044.,0.1200,1052044.,-0.02,1052044.,0.4112
1052084.,0.0980,1052084.,0.1936,1052084.,0.0123,1052084.,0.1093,1052084.,-0.0261,1052084.,0.3947
1052124.,0.0980,1052124.,0.1929,1052124.,0.0108,1052124.,0.1146,1052124.,-0.0339,1052124.,0.3713
1052164.,0.0972,1052164.,0.1928,1052164.,0.0109,1052164.,0.0992,1052164.,-0.0229,1052164.,0.3469
1052204.,0.0972,1052204.,0.192,1052204.,0.0114,1052204.,0.136,1052204.,-0.0757,1052204.,0.3400
1052244.,0.0967,1052244.,0.1924,1052244.,0.0114,1052244.,0.0942,1052244.,-0.0391,1052244.,0.3149
1052284.,0.0952,1052284.,0.1898,1052284.,0.0126,1052284.,0.1633,1052284.,0.022,1052284.,0.2928
1052324.,0.0946,1052324.,0.1908,1052324.,0.0127,1052324.,0.1353,1052324.,0.0144,1052324.,0.2979
1052364.,0.0959,1052364.,0.1921,1052364.,0.0142,1052364.,0.1008,1052364.,-0.0384,1052364.,0.3226
1052404.,0.0962,1052404.,0.1923,1052404.,0.0149,1052404.,0.0998,1052404.,-0.0777,1052404.,0.3177
1052444.,0.0962,1052444.,0.1877,1052444.,0.0152,1052444.,0.3085,1052444.,-0.0479,1052444.,0.3472
1052484.,0.0995,1052484.,0.1882,1052484.,0.0145,1052484.,0.2447,1052484.,-0.1268,1052484.,0.3268
1052524.,0.0946,1052524.,0.1892,1052524.,0.0134,1052524.,0.1818,1052524.,0.0629,1052524.,0.3663
1052564.,0.0948,1052564.,0.1902,1052564.,0.013,1052564.,0.1629,1052564.,0.0613,1052564.,0.3934
1052604.,0.0959,1052604.,0.1928,1052604.,0.0127,1052604.,0.1026,1052604.,0.0056,1052604.,0.4150
1052644.,0.0953,1052644.,0.1921,1052644.,0.0124,1052644.,0.1106,1052644.,0.0437,1052644.,0.4044
1052684.,0.0949,1052684.,0.1925,1052684.,0.0123,1052684.,0.0879,1052684.,0.0382,1052684.,0.3687
1052724.,0.0943,1052724.,0.1912,1052724.,0.0123,1052724.,0.1267,1052724.,0.0185,1052724.,0.3418
1052764.,0.0948,1052764.,0.1931,1052764.,0.0118,1052764.,0.0977,1052764.,-0.0201,1052764.,0.3516
1052804.,0.0945,1052804.,0.1947,1052804.,0.0115,1052804.,0.0693,1052804.,-0.0208,1052804.,0.3397
1052844.,0.0945,1052844.,0.1943,1052844.,0.0121,1052844.,0.0947,1052844.,-0.0724,1052844.,0.3116
1052884.,0.0955,1052884.,0.1957,1052884.,0.0125,1052884.,0.1183,1052884.,-0.134,1052884.,0.3186
1052924.,0.0913,1052924.,0.1976,1052924.,0.0120,1052924.,0.1068,1052924.,-0.0053,1052924.,0.2972
1052964.,0.0897,1052964.,0.1982,1052964.,0.0121,1052964.,0.0947,1052964.,-0.0007,1052964.,0.2565
1053004.,0.0903,1053004.,0.1990,1053004.,0.0127,1053004.,0.0764,1053004.,-0.042,1053004.,0.2411
1053044.,0.0886,1053044.,0.2003,1053044.,0.0126,1053044.,0.0672,1053044.,-0.0417,1053044.,0.1993
1053084.,0.0887,1053084.,0.2003,1053084.,0.0126,1053084.,0.1078,1053084.,-0.0561,1053084.,0.1907
1053124.,0.0871,1053124.,0.2017,1053124.,0.0125,1053124.,0.0413,1053124.,-0.0267,1053124.,0.1585
1053164.,0.0873,1053164.,0.2006,1053164.,0.0119,1053164.,0.0968,1053164.,-0.0643,1053164.,0.143
1053204.,0.0865,1053204.,0.2015,1053204.,0.0125,1053204.,0.1001,1053204.,-0.0333,1053204.,0.1434
1053244.,0.0874,1053244.,0.202,1053244.,0.0124,1053244.,0.0831,1053244.,-0.0383,1053244.,0.1501
1053284.,0.0881,1053284.,0.2016,1053284.,0.0119,1053284.,0.1203,1053284.,-0.0383,1053284.,0.1582
1053324.,0.0891,1053324.,0.2028,1053324.,0.0125,1053324.,0.0855,1053324.,-0.0691,1053324.,0.1478
1053364.,0.0876,1053364.,0.2030,1053364.,0.012,1053364.,0.1755,1053364.,-0.0580,1053364.,0.1326
1053404.,0.0865,1053404.,0.2048,1053404.,0.0112,1053404.,0.1091,1053404.,-0.0425,1053404.,0.1182
1053444.,0.0884,1053444.,0.2054,1053444.,0.0119,1053444.,0.1204,1053444.,-0.1227,1053444.,0.1073
1053484.,0.0865,1053484.,0.2049,1053484.,0.0125,1053484.,0.1211,1053484.,-0.0372,1053484.,0.0909
1053524.,0.0866,1053524.,0.2038,1053524.,0.0127,1053524.,0.2188,1053524.,-0.0769,1053524.,0.0799
1053564.,0.0904,1053564.,0.2039,1053564.,0.0117,1053564.,0.2524,1053564.,-0.2334,1053564.,0.078
1053604.,0.0889,1053604.,0.2056,1053604.,0.0129,1053604.,0.1677,1053604.,-0.1805,1053604.,0.0298
1053644.,0.0875,1053644.,0.2064,1053644.,0.0129,1053644.,0.1402,1053644.,-0.1305,1053644.,0.0217
1053684.,0.0875,1053684.,0.2061,1053684.,0.0127,1053684.,0.1565,1053684.,-0.1259,1053684.,0.0131
1053724.,0.0876,1053724.,0.2078,1053724.,0.0113,1053724.,0.1092,1053724.,-0.1145,1053724.,0.0128
1053764.,0.0868,1053764.,0.2066,1053764.,0.0116,1053764.,0.1663,1053764.,-0.0356,1053764.,0.0716
1053804.,0.0858,1053804.,0.207,1053804.,0.0114,1053804.,0.1597,1053804.,-0.0424,1053804.,0.0431
1053844.,0.0854,1053844.,0.2076,1053844.,0.0121,1053844.,0.1815,1053844.,-0.0492,1053844.,0.0407
1053884.,0.0801,1053884.,0.2091,1053884.,0.013,1053884.,0.1515,1053884.,0.1400,1053884.,0.0509
1053924.,0.0807,1053924.,0.2095,1053924.,0.0138,1053924.,0.1101,1053924.,0.071,1053924.,0.017
1053964.,0.0798,1053964.,0.2098,1053964.,0.0122,1053964.,0.1382,1053964.,0.0782,1053964.,0.0215
1054004.,0.0786,1054004.,0.2098,1054004.,0.0126,1054004.,0.1334,1054004.,0.0637,1054004.,-0.0083
1054044.,0.0774,1054044.,0.2111,1054044.,0.0125,1054044.,0.1291,1054044.,0.0909,1054044.,-0.0055
1054084.,0.078,1054084.,0.2136,1054084.,0.0128,1054084.,0.0506,1054084.,0.0249,1054084.,-0.0190
1054124.,0.0782,1054124.,0.2097,1054124.,0.0127,1054124.,0.1429,1054124.,-0.0433,1054124.,-0.1156
1054164.,0.0781,1054164.,0.2102,1054164.,0.0131,1054164.,0.1165,1054164.,-0.0508,1054164.,-0.1191
1054204.,0.0783,1054204.,0.2114,1054204.,0.0138,1054204.,0.1179,1054204.,-0.119,1054204.,-0.1819
1054244.,0.0801,1054244.,0.2109,1054244.,0.0124,1054244.,0.1443,1054244.,-0.1763,1054244.,-0.1755
1054284.,0.0786,1054284.,0.2119,1054284.,0.0123,1054284.,0.1343,1054284.,-0.1297,1054284.,-0.2071
1054324.,0.0801,1054324.,0.213,1054324.,0.0114,1054324.,0.0922,1054324.,-0.1759,1054324.,-0.2308
1054364.,0.0804,1054364.,0.2140,1054364.,0.0112,1054364.,0.0523,1054364.,-0.1529,1054364.,-0.2271
1054404.,0.0769,1054404.,0.2126,1054404.,0.0116,1054404.,0.1176,1054404.,0.0104,1054404.,-0.2360
1054444.,0.0816,1054444.,0.2121,1054444.,0.0109,1054444.,0.1135,1054444.,-0.2279,1054444.,-0.2384
1054484.,0.0814,1054484.,0.2121,1054484.,0.0105,1054484.,0.127,1054484.,-0.2136,1054484.,-0.2701
1054524.,0.0799,1054524.,0.2147,1054524.,0.0119,1054524.,0.0667,1054524.,-0.1418,1054524.,-0.2898
1054564.,0.0794,1054564.,0.2163,1054564.,0.0113,1054564.,0.0710,1054564.,-0.101,1054564.,-0.2768
1054604.,0.0799,1054604.,0.2151,1054604.,0.0115,1054604.,0.1106,1054604.,-0.0905,1054604.,-0.2643
1054644.,0.0802,1054644.,0.2162,1054644.,0.0114,1054644.,0.0719,1054644.,-0.1182,1054644.,-0.2897
1054684.,0.0815,1054684.,0.2164,1054684.,0.0113,1054684.,0.0717,1054684.,-0.1234,1054684.,-0.2744
1054724.,0.0784,1054724.,0.2168,1054724.,0.0122,1054724.,0.0714,1054724.,-0.0291,1054724.,-0.3128
1054764.,0.0778,1054764.,0.2161,1054764.,0.0136,1054764.,0.1376,1054764.,0.029,1054764.,-0.2698
1054804.,0.0786,1054804.,0.2191,1054804.,0.0129,1054804.,0.0609,1054804.,0.0305,1054804.,-0.2104
1054844.,0.0794,1054844.,0.2194,1054844.,0.0124,1054844.,0.0840,1054844.,-0.0421,1054844.,-0.2106
1054884.,0.078,1054884.,0.2193,1054884.,0.0124,1054884.,0.0872,1054884.,0.0101,1054884.,-0.2229
1054924.,0.0786,1054924.,0.2210,1054924.,0.0124,1054924.,0.0465,1054924.,-0.0084,1054924.,-0.196
1054964.,0.0780,1054964.,0.2215,1054964.,0.0116,1054964.,0.0544,1054964.,-0.0113,1054964.,-0.2043
1055004.,0.0778,1055004.,0.2198,1055004.,0.0113,1055004.,0.1303,1055004.,0.0325,1055004.,-0.2006
1055044.,0.0749,1055044.,0.2215,1055044.,0.0116,1055044.,0.1305,1055044.,0.1262,1055044.,-0.2031
1055084.,0.0732,1055084.,0.2199,1055084.,0.0106,1055084.,0.1581,1055084.,0.1479,1055084.,-0.2328
1055124.,0.0726,1055124.,0.2232,1055124.,0.0103,1055124.,0.0653,1055124.,0.1261,1055124.,-0.1902
1055164.,0.0721,1055164.,0.2224,1055164.,0.0116,1055164.,0.0658,1055164.,0.0963,1055164.,-0.2187
1055204.,0.0729,1055204.,0.222,1055204.,0.0119,1055204.,0.1017,1055204.,0.0527,1055204.,-0.2113
1055244.,0.073,1055244.,0.2228,1055244.,0.0127,1055244.,0.0667,1055244.,0.0233,1055244.,-0.2107
1055284.,0.0716,1055284.,0.2217,1055284.,0.0113,1055284.,0.1024,1055284.,0.0373,1055284.,-0.2578
1055324.,0.0701,1055324.,0.2213,1055324.,0.0113,1055324.,0.1021,1055324.,0.0697,1055324.,-0.2829
1055364.,0.0715,1055364.,0.2223,1055364.,0.0117,1055364.,0.0904,1055364.,-0.0087,1055364.,-0.2821
1055404.,0.0703,1055404.,0.2209,1055404.,0.0111,1055404.,0.1118,1055404.,0.0624,1055404.,-0.2907
1055444.,0.0719,1055444.,0.2209,1055444.,0.0121,1055444.,0.103,1055444.,-0.0376,1055444.,-0.3129
1055484.,0.0709,1055484.,0.2232,1055484.,0.0113,1055484.,0.026,1055484.,-0.0388,1055484.,-0.3125
1055524.,0.0700,1055524.,0.2229,1055524.,0.0113,1055524.,0.0872,1055524.,-0.0250,1055524.,-0.3392
1055564.,0.0706,1055564.,0.2241,1055564.,0.0116,1055564.,0.0767,1055564.,-0.0169,1055564.,-0.3265
